uid,ELECYEAR,ID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto,media_hp,media_sns,media_tv
2135,2012,515,ó”öŒcˆê˜Y,1,14.0,4.0,54.0,3.0,1.0,‚Ý‚ñ‚È‚Ì“},1.0,48,1.0,16.0,15.0,10.0,2.0,5.0,4.0,99.0,99.0,99.0,3.0,3.0,3.0,3.0,1.0,2,2,2,2,3,2,3.0,3.0,4.0,5,2.0,2,3.0,2.0,2.0,2.0,2.0,3.0,4.0,999.0,999.0,999.0,999.0,5.0,3.0,5.0
516,2012,516,‰Á“¡ŸL,1,14.0,4.0,66.0,1.0,0.0,‹¤ŽY“},1.0,68,4.0,7.0,15.0,13.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,5,5,5,2,4,5,2.0,2.0,5.0,1,3.0,5,5.0,4.0,4.0,4.0,2.0,5.0,2.0,999.0,999.0,999.0,999.0,3.0,0.0,0.0
1244,2012,517,ŽR–{•üL,1,14.0,4.0,54.0,2.0,1.0,Ž©–¯“},1.0,37,3.0,13.0,7.0,16.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1,1,3,1,3,3,3.0,5.0,5.0,5,3.0,3,5.0,1.0,3.0,3.0,3.0,3.0,3.0,50.0,50.0,50.0,50.0,5.0,4.0,2.0
2724,2012,518,‰¬Œ´—²G,1,14.0,4.0,54.0,1.0,0.0,–¯Žå“},1.0,42,4.0,15.0,11.0,7.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3,3,3,2,3,4,3.0,2.0,1.0,2,2.0,4,3.0,2.0,4.0,4.0,3.0,5.0,4.0,50.0,50.0,50.0,40.0,2.0,1.0,0.0
729,2012,519,âˆäŠw,1,14.0,5.0,54.0,2.0,1.0,Ž©–¯“},1.0,47,1.0,1.0,11.0,10.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1,1,1,1,2,3,3.0,2.0,1.0,5,4.0,3,3.0,1.0,3.0,3.0,3.0,1.0,4.0,999.0,999.0,999.0,999.0,4.0,3.0,1.0
2322,2012,520,“c’†ŒcH,1,14.0,5.0,54.0,3.0,6.0,–¯Žå“},1.0,74,4.0,3.0,5.0,15.0,3.0,5.0,4.0,2.0,4.0,2.0,99.0,99.0,99.0,3.0,1.0,2,2,3,1,3,5,3.0,1.0,2.0,3,3.0,3,5.0,1.0,3.0,3.0,3.0,2.0,1.0,50.0,50.0,25.0,50.0,5.0,0.0,4.0
1943,2012,521,‰¡ŽRªŒá,1,14.0,5.0,66.0,1.0,0.0,‹¤ŽY“},1.0,41,4.0,7.0,15.0,12.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,3.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,0.0,4.0,3.0,0.0
2071,2012,522,’r“c“Œˆê˜Y,1,14.0,5.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,51,4.0,2.0,15.0,10.0,5.0,2.0,3.0,3.0,3.0,99.0,3.0,3.0,3.0,5.0,1.0,1,1,99,1,3,4,5.0,1.0,5.0,5,3.0,99,3.0,2.0,2.0,2.0,3.0,3.0,5.0,0.0,0.0,100.0,75.0,4.0,2.0,0.0
2237,2012,523,“’‘ò‘å’n,1,14.0,5.0,54.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,45,4.0,10.0,11.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1,1,3,1,3,2,1.0,4.0,2.0,5,3.0,5,2.0,2.0,2.0,1.0,3.0,3.0,5.0,50.0,25.0,75.0,100.0,2.0,3.0,0.0
2110,2012,524,‰Í–ì•q‹v,1,14.0,5.0,54.0,1.0,0.0,–¢—ˆ‚Ì“},1.0,56,4.0,7.0,5.0,13.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5,5,5,3,4,3,3.0,2.0,5.0,3,3.0,4,5.0,2.0,3.0,4.0,3.0,3.0,2.0,70.0,80.0,40.0,40.0,0.0,0.0,0.0
3222,2012,525,Â–ö—zˆê˜Y,1,14.0,6.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,43,3.0,3.0,7.0,10.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1,1,2,1,2,2,3.0,2.0,3.0,5,3.0,2,4.0,1.0,2.0,2.0,3.0,1.0,5.0,35.0,30.0,90.0,75.0,4.0,3.0,1.0
2066,2012,526,’r“cŒ³‹v,1,14.0,6.0,54.0,3.0,6.0,–¯Žå“},1.0,71,4.0,7.0,6.0,2.0,5.0,1.0,99.0,2.0,99.0,3.0,3.0,3.0,2.0,3.0,2.0,3,3,3,1,3,4,4.0,3.0,2.0,4,3.0,4,2.0,4.0,2.0,3.0,3.0,3.0,3.0,999.0,999.0,999.0,999.0,1.0,0.0,2.0
70,2012,527,ã“c—E,1,14.0,6.0,66.0,2.0,5.0,Œö–¾“},1.0,54,1.0,7.0,13.0,6.0,1.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2,2,3,2,4,4,3.0,2.0,2.0,2,3.0,4,2.0,3.0,2.0,3.0,2.0,4.0,2.0,70.0,10.0,40.0,60.0,4.0,3.0,2.0
2777,2012,528,“¡ˆä‰x—Y,1,14.0,6.0,66.0,1.0,0.0,‹¤ŽY“},1.0,60,4.0,12.0,15.0,6.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,3.0,3.0,5.0,1,2.0,5,5.0,99.0,5.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,0.0,99.0,99.0,0.0
3236,2012,529,Žñ“¡M•F,1,14.0,7.0,54.0,3.0,3.0,–¯Žå“},1.0,67,4.0,15.0,1.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2,4,5,1,4,4,3.0,2.0,2.0,2,4.0,3,2.0,3.0,4.0,4.0,2.0,4.0,2.0,40.0,40.0,40.0,10.0,4.0,2.0,3.0
2323,2012,530,“c’†’©Žq,1,14.0,7.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},2.0,53,4.0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1,1,1,1,3,4,5.0,1.0,5.0,5,1.0,3,3.0,2.0,2.0,2.0,3.0,5.0,5.0,25.0,50.0,100.0,25.0,4.0,4.0,1.0
2004,2012,531,”ä‰Ãíˆê,1,14.0,7.0,66.0,1.0,0.0,‹¤ŽY“},1.0,54,4.0,16.0,15.0,7.0,1.0,2.0,5.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,999.0,1.0,0.0,0.0
3130,2012,532,—é–ØŠ]—S,1,14.0,7.0,54.0,2.0,1.0,Ž©–¯“},1.0,35,1.0,2.0,1.0,10.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,1,1,2,1,1,1,5.0,4.0,1.0,5,1.0,2,1.0,1.0,1.0,1.0,2.0,4.0,4.0,60.0,0.0,10.0,50.0,4.0,0.0,1.0
1223,2012,533,ŽRè½,1,14.0,7.0,54.0,3.0,1.0,–¢—ˆ‚Ì“},1.0,50,4.0,15.0,13.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3,4,4,3,3,4,4.0,3.0,5.0,3,4.0,5,4.0,4.0,4.0,4.0,1.0,2.0,3.0,45.0,55.0,40.0,30.0,4.0,3.0,2.0
2049,2012,534,]“cŒ›Ži,1,14.0,8.0,54.0,3.0,3.0,‚Ý‚ñ‚È‚Ì“},1.0,56,1.0,7.0,10.0,15.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2,3,4,1,2,3,4.0,2.0,5.0,5,3.0,3,3.0,2.0,2.0,2.0,3.0,4.0,5.0,50.0,0.0,100.0,80.0,4.0,3.0,5.0
3087,2012,535,“BŠÛi,1,14.0,8.0,66.0,1.0,0.0,‹¤ŽY“},1.0,39,4.0,7.0,15.0,13.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,3.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,2.0,5.0,1.0,999.0,0.0,999.0,0.0,3.0,3.0,0.0
2559,2012,536,•Ÿ“c•ô”V,1,14.0,8.0,54.0,2.0,1.0,Ž©–¯“},1.0,48,3.0,6.0,3.0,11.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1,1,1,1,3,2,5.0,4.0,1.0,5,4.0,2,1.0,1.0,1.0,1.0,3.0,1.0,4.0,75.0,50.0,50.0,75.0,4.0,3.0,1.0
348,2012,537,ˆÉ“¡‹v”üŽq,1,14.0,8.0,54.0,1.0,0.0,–¯Žå“},2.0,53,4.0,5.0,6.0,15.0,3.0,2.0,5.0,99.0,4.0,99.0,3.0,99.0,1.0,3.0,2.0,3,2,3,1,3,3,3.0,3.0,3.0,4,2.0,3,2.0,2.0,3.0,3.0,2.0,3.0,3.0,50.0,40.0,20.0,10.0,3.0,0.0,0.0
112,2012,538,’†ŽR“WG,1,14.0,9.0,54.0,1.0,0.0,Ž©–¯“},1.0,44,3.0,2.0,6.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,1,1,3,2,2,3,4.0,3.0,1.0,4,2.0,2,2.0,3.0,2.0,2.0,2.0,3.0,3.0,50.0,20.0,60.0,60.0,2.0,1.0,0.0
764,2012,539,–xŒû–],1,14.0,9.0,66.0,1.0,0.0,‹¤ŽY“},1.0,36,4.0,15.0,6.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,3.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
2620,2012,540,Š}_Žj,1,14.0,9.0,54.0,3.0,3.0,–¯Žå“},1.0,47,1.0,5.0,3.0,6.0,5.0,1.0,99.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,1,1,4,1,1,4,4.0,3.0,1.0,5,2.0,3,1.0,1.0,2.0,3.0,3.0,3.0,4.0,50.0,25.0,50.0,50.0,4.0,0.0,3.0
1918,2012,541,’Å–¼‹B,1,14.0,9.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,37,3.0,15.0,13.0,10.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1,1,1,1,3,3,5.0,1.0,5.0,5,2.0,3,5.0,2.0,2.0,2.0,3.0,5.0,5.0,70.0,40.0,100.0,70.0,2.0,4.0,0.0
231,2012,542,‹v•Ä‰pˆê˜Y,1,14.0,10.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,47,4.0,2.0,15.0,10.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1,1,1,1,3,4,5.0,1.0,5.0,5,1.0,3,3.0,2.0,2.0,2.0,3.0,4.0,5.0,75.0,10.0,90.0,70.0,5.0,4.0,1.0
756,2012,543,é“‡Œõ—Í,1,14.0,10.0,54.0,3.0,4.0,–¯Žå“},1.0,65,4.0,2.0,6.0,3.0,2.0,3.0,5.0,99.0,4.0,99.0,99.0,99.0,99.0,3.0,1.0,5,5,5,1,5,5,1.0,3.0,1.0,3,3.0,5,3.0,1.0,3.0,5.0,3.0,2.0,3.0,999.0,999.0,999.0,999.0,3.0,0.0,5.0
2319,2012,544,“c’†˜a“¿,1,14.0,10.0,54.0,3.0,5.0,Ž©–¯“},1.0,63,1.0,7.0,13.0,6.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1,1,3,1,3,3,2.0,2.0,1.0,5,3.0,1,3.0,2.0,1.0,2.0,2.0,2.0,3.0,999.0,999.0,999.0,999.0,3.0,2.0,2.0
195,2012,545,’†–ì’q—T,1,14.0,10.0,66.0,1.0,0.0,‹¤ŽY“},1.0,54,4.0,5.0,7.0,16.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,4.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,999.0,5.0,3.0,0.0
2476,2012,546,Îì‹P‹v,1,14.0,10.0,54.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,62,4.0,7.0,1.0,5.0,4.0,3.0,5.0,2.0,99.0,2.0,99.0,99.0,99.0,2.0,3.0,1,1,2,1,3,2,3.0,2.0,3.0,4,2.0,3,3.0,1.0,3.0,3.0,2.0,2.0,4.0,60.0,80.0,20.0,100.0,1.0,4.0,0.0
1117,2012,547,¬òiŽŸ˜Y,0,14.0,11.0,66.0,3.0,1.0,Ž©–¯“},1.0,31,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1511,2012,548,Ä“c“¹•v,1,14.0,11.0,66.0,1.0,0.0,‹¤ŽY“},1.0,64,4.0,6.0,7.0,15.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,3.0,5,5.0,99.0,4.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,0.0,4.0,3.0,0.0
1782,2012,549,—ÑŒö‘¾˜Y,1,14.0,11.0,54.0,1.0,0.0,–¯Žå“},1.0,30,4.0,5.0,7.0,10.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,2,3,3,2,3,5,5.0,5.0,1.0,1,1.0,3,1.0,1.0,1.0,3.0,3.0,3.0,3.0,50.0,0.0,50.0,50.0,5.0,4.0,2.0
1893,2012,550,X–{•qG,1,14.0,11.0,66.0,1.0,0.0,–³Š‘®,1.0,64,4.0,7.0,3.0,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,5.0,1,3,5,2,1,3,5.0,5.0,1.0,5,1.0,2,1.0,3.0,2.0,3.0,2.0,5.0,4.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0
1332,2012,551,Šâ“c‹gŠì,0,14.0,11.0,66.0,1.0,0.0,–³Š‘®,1.0,54,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
3202,2012,552,ˆ¢•”’mŽq,1,14.0,12.0,54.0,3.0,4.0,–¢—ˆ‚Ì“},2.0,64,3.0,15.0,13.0,16.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5,5,5,4,5,5,3.0,2.0,5.0,1,2.0,5,4.0,3.0,5.0,4.0,2.0,5.0,2.0,50.0,60.0,50.0,0.0,3.0,3.0,5.0
104,2012,553,’†’ËˆêG,1,14.0,12.0,54.0,3.0,3.0,–¯Žå“},1.0,47,4.0,2.0,13.0,6.0,1.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,3,3,3,1,3,4,3.0,3.0,1.0,3,4.0,3,1.0,2.0,1.0,3.0,2.0,4.0,5.0,50.0,70.0,50.0,50.0,5.0,4.0,5.0
1573,2012,554,¯–ì„Žm,1,14.0,12.0,54.0,1.0,0.0,Ž©–¯“},1.0,49,1.0,1.0,2.0,6.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1,1,1,1,1,2,2.0,2.0,2.0,5,2.0,2,3.0,1.0,2.0,99.0,99.0,1.0,99.0,50.0,0.0,50.0,50.0,5.0,4.0,1.0
2115,2012,555,Àãí¶,1,14.0,12.0,66.0,1.0,0.0,‹¤ŽY“},1.0,54,4.0,7.0,4.0,15.0,1.0,5.0,99.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,999.0,5.0,4.0,0.0
2308,2012,556,ŠÃ””˜a•F,1,14.0,12.0,54.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,29,4.0,12.0,99.0,99.0,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,2.0,3.0,1,1,1,3,2,3,2.0,2.0,2.0,4,4.0,2,3.0,1.0,2.0,2.0,3.0,1.0,2.0,999.0,50.0,999.0,999.0,4.0,2.0,99.0
2307,2012,557,ŠÃ—˜–¾,1,14.0,13.0,54.0,3.0,9.0,Ž©–¯“},1.0,63,1.0,3.0,1.0,7.0,3.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1,1,3,1,3,3,2.0,2.0,1.0,5,3.0,2,2.0,2.0,1.0,2.0,3.0,2.0,4.0,50.0,10.0,50.0,60.0,3.0,1.0,4.0
1974,2012,558,‹kG“¿,1,14.0,13.0,54.0,3.0,1.0,–¯Žå“},1.0,43,4.0,15.0,5.0,1.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2,2,3,2,3,3,3.0,3.0,4.0,3,3.0,5,4.0,2.0,2.0,4.0,2.0,3.0,2.0,75.0,80.0,40.0,50.0,4.0,4.0,2.0
982,2012,559,‹{‰žŸK,1,14.0,13.0,66.0,1.0,0.0,‹¤ŽY“},1.0,69,4.0,12.0,2.0,15.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5,5,5,5,5,5,2.0,5.0,5.0,1,4.0,5,5.0,5.0,5.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0
903,2012,560,‘¾“c—S‰î,1,14.0,13.0,54.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,38,4.0,10.0,11.0,6.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,99.0,5.0,3.0,1,1,3,1,1,2,1.0,4.0,2.0,5,3.0,5,2.0,2.0,2.0,1.0,3.0,3.0,5.0,50.0,25.0,75.0,100.0,2.0,1.0,0.0
2729,2012,561,›Œ´’¼•q,1,14.0,13.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,34,4.0,10.0,15.0,11.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1,1,1,1,2,4,5.0,1.0,5.0,5,1.0,3,3.0,2.0,2.0,2.0,3.0,99.0,5.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2950,2012,562,ÔŠÔ“ñ˜Y,1,14.0,14.0,54.0,2.0,1.0,Ž©–¯“},1.0,44,1.0,1.0,10.0,13.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1,1,3,1,2,3,3.0,3.0,1.0,5,4.0,2,3.0,1.0,1.0,2.0,3.0,3.0,3.0,50.0,30.0,40.0,40.0,4.0,3.0,0.0
2291,2012,563,’–ŒÒ‚ä‚è,1,14.0,14.0,66.0,1.0,0.0,‹¤ŽY“},2.0,28,4.0,15.0,7.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,5,5,5,2,3,5,3.0,3.0,5.0,1,3.0,5,5.0,4.0,4.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
310,2012,564,¡ˆä’B–ç,1,14.0,14.0,54.0,1.0,0.0,ŽÐ–¯“},1.0,25,4.0,15.0,16.0,7.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,5,5,5,5,5,5,4.0,5.0,5.0,1,2.0,5,5.0,5.0,5.0,5.0,2.0,5.0,2.0,0.0,50.0,0.0,0.0,3.0,0.0,0.0
148,2012,565,’†–{‘¾‰q,1,14.0,14.0,54.0,2.0,1.0,“ú–{ˆÛV‚Ì‰ï,1.0,47,4.0,16.0,1.0,5.0,4.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1,2,3,2,3,3,2.0,2.0,2.0,5,3.0,3,2.0,1.0,3.0,3.0,3.0,2.0,3.0,50.0,0.0,70.0,90.0,0.0,3.0,1.0
1635,2012,566,–{‘ºŒ«‘¾˜Y,1,14.0,14.0,54.0,3.0,1.0,–¯Žå“},1.0,42,4.0,10.0,6.0,16.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,2,2,3,1,2,3,3.0,2.0,2.0,5,2.0,3,2.0,2.0,3.0,3.0,2.0,2.0,3.0,50.0,70.0,50.0,50.0,4.0,0.0,2.0
1748,2012,567,¼–{‰ëˆÐ,1,14.0,14.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,41,4.0,1.0,10.0,3.0,4.0,1.0,2.0,99.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,3,2,2,3,3.0,3.0,4.0,5,3.0,2,3.0,2.0,2.0,2.0,3.0,4.0,3.0,50.0,75.0,100.0,75.0,0.0,4.0,0.0
2139,2012,568,ó‰ê—R,1,14.0,15.0,66.0,1.0,0.0,‹¤ŽY“},2.0,32,4.0,15.0,7.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,99.0,4.0,5.0,1.0,5.0,1.0,999.0,999.0,999.0,0.0,4.0,2.0,0.0
2108,2012,569,‰Í–ì‘¾˜Y,1,14.0,15.0,54.0,3.0,5.0,Ž©–¯“},1.0,49,1.0,6.0,16.0,15.0,99.0,99.0,99.0,4.0,3.0,1.0,3.0,3.0,99.0,5.0,1.0,3,2,3,2,3,3,4.0,3.0,2.0,5,2.0,3,3.0,3.0,3.0,2.0,3.0,4.0,4.0,999.0,999.0,999.0,999.0,5.0,4.0,5.0
2068,2012,570,’r“c”Ž‰p,1,14.0,16.0,66.0,1.0,0.0,‹¤ŽY“},1.0,50,4.0,2.0,15.0,16.0,2.0,1.0,5.0,3.0,3.0,3.0,4.0,99.0,99.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,3.0,5,5.0,3.0,4.0,5.0,2.0,5.0,1.0,999.0,999.0,999.0,0.0,3.0,99.0,0.0
1470,2012,571,Œã“¡—Sˆê,1,14.0,16.0,54.0,3.0,1.0,–¯Žå“},1.0,43,3.0,3.0,1.0,10.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2,2,5,2,3,2,4.0,2.0,3.0,3,3.0,3,2.0,3.0,2.0,3.0,3.0,3.0,4.0,999.0,999.0,999.0,999.0,3.0,0.0,3.0
2677,2012,572,‹`‰ÆO‰î,1,14.0,16.0,54.0,1.0,0.0,Ž©–¯“},1.0,41,1.0,5.0,13.0,7.0,3.0,4.0,5.0,4.0,99.0,1.0,3.0,3.0,3.0,2.0,2.0,1,1,3,1,1,3,2.0,2.0,2.0,5,3.0,3,3.0,1.0,2.0,2.0,3.0,2.0,3.0,70.0,5.0,50.0,50.0,5.0,4.0,5.0
1007,2012,573,•xŽR‘×—f,1,14.0,16.0,54.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,41,4.0,1.0,13.0,11.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1,2,2,2,3,3,3.0,2.0,4.0,4,3.0,3,3.0,1.0,3.0,2.0,3.0,3.0,4.0,85.0,75.0,70.0,90.0,5.0,4.0,4.0
269,2012,574,ˆäã‹`s,1,14.0,17.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,49,4.0,10.0,7.0,5.0,5.0,2.0,99.0,2.0,99.0,2.0,99.0,99.0,99.0,5.0,1.0,1,1,1,1,3,2,2.0,4.0,5.0,5,2.0,1,5.0,1.0,1.0,1.0,3.0,1.0,5.0,999.0,999.0,100.0,100.0,5.0,4.0,3.0
3208,2012,575,˜I–Ø‡ˆê,1,14.0,17.0,54.0,1.0,0.0,–¢—ˆ‚Ì“},1.0,57,4.0,16.0,13.0,16.0,5.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1,4,5,4,4,4,2.0,1.0,3.0,2,2.0,3,3.0,2.0,4.0,5.0,2.0,3.0,4.0,60.0,30.0,50.0,50.0,5.0,3.0,1.0
2278,2012,576,–q“‡‚©‚ê‚ñ,1,14.0,17.0,54.0,1.0,0.0,Ž©–¯“},2.0,36,1.0,3.0,13.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1,2,4,2,2,3,2.0,2.0,2.0,4,3.0,2,2.0,1.0,3.0,2.0,3.0,3.0,3.0,70.0,5.0,15.0,40.0,5.0,4.0,2.0
1950,2012,577,‰¡“c‰pŽi,1,14.0,17.0,66.0,1.0,0.0,‹¤ŽY“},1.0,55,4.0,7.0,15.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,5,5,5,2,3,5,2.0,3.0,5.0,1,2.0,5,5.0,4.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2526,2012,578,_ŽR—m‰î,1,14.0,17.0,54.0,3.0,1.0,–¯Žå“},1.0,37,4.0,13.0,15.0,10.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2,2,3,1,3,4,3.0,4.0,1.0,3,3.0,4,2.0,2.0,2.0,3.0,2.0,2.0,3.0,50.0,80.0,50.0,50.0,2.0,2.0,2.0
2689,2012,579,‘DìŽ¡˜Y,1,14.0,18.0,54.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,45,4.0,2.0,15.0,10.0,5.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,5.0,1.0,1,1,1,1,3,4,5.0,1.0,5.0,5,1.0,3,3.0,1.0,2.0,2.0,3.0,3.0,5.0,50.0,50.0,100.0,100.0,4.0,3.0,0.0
